Cohesion,Phi,Unit_weight,Pe,Ps,FSs,FSgmp,slope_angle,slope_height
10.3132,30.8508,21.6723,2.02948,19.4651,1.37655,1.37644,90.0,12.0
6.07795,10.9487,19.7629,45.4936,20.0664,0.47608,0.475676,90.0,12.0
10.2441,11.1553,17.0427,98.3967,36.3653,0.585292,0.586067,90.0,12.0
18.8413,17.197,17.4543,33.4543,29.0026,1.14671,1.14496,90.0,12.0
5.28143,41.6323,14.3671,46.0886,56.1677,2.62654,2.69181,90.0,12.0
0.286223,43.8814,17.0831,24.9496,8.44834,1.59639,1.60574,90.0,12.0
10.9416,10.1262,14.4406,39.2303,49.4525,0.873201,0.881929,90.0,12.0
1.57236,18.3103,15.1545,63.6504,8.74742,0.557927,0.557538,90.0,12.0
12.361,14.6501,17.8732,60.9897,101.582,1.2607,1.29405,90.0,12.0
0.511879,12.4409,17.6344,69.9086,15.9749,0.372722,0.373895,90.0,12.0
5.86571,20.0473,18.3966,2.19656,61.2724,1.4662,1.50752,90.0,12.0
17.6885,34.8297,12.2529,69.3927,39.8218,2.10573,2.1058,90.0,12.0
1.89326,26.5632,20.0446,63.6859,59.5712,1.21957,1.21945,90.0,12.0
6.99499,25.3431,14.9655,28.2062,58.2402,1.73234,1.7766,90.0,12.0
5.35091,44.3554,12.2446,18.2082,92.6235,5.21996,5.57257,90.0,12.0
12.7628,25.0094,12.1269,0.966422,108.301,3.89072,4.42864,90.0,12.0
5.65314,29.1408,15.9383,39.468,81.2638,2.14361,2.22542,90.0,12.0
14.4377,19.5858,15.7301,0.0262072,24.3283,1.39274,1.40152,90.0,12.0
14.9835,29.4947,16.5057,23.4843,6.31103,1.33188,1.33112,90.0,12.0
8.14545,32.7334,12.2962,16.2856,117.61,4.44954,4.70458,90.0,12.0
7.30102,20.5968,16.9462,93.1131,70.9063,1.13243,1.13062,90.0,12.0
6.13197,24.2893,20.9301,85.8293,16.9496,0.852591,0.849565,90.0,12.0
8.29952,40.8425,21.9082,25.0646,32.2769,1.91376,1.91377,90.0,12.0
5.20269,12.3008,17.151,8.28042,61.1741,0.943219,0.975042,90.0,12.0
16.4763,19.7536,17.6795,0.446496,104.343,2.46058,2.57483,90.0,12.0
18.2375,10.4187,19.2057,67.1634,9.38557,0.626898,0.625325,90.0,12.0
10.4339,27.7541,12.07,20.5171,23.3335,1.56163,1.57961,90.0,12.0
4.48314,43.4574,16.959,26.9029,89.5314,3.85771,4.06036,90.0,12.0
2.06585,20.9717,13.2457,80.2298,21.688,0.716061,0.715979,90.0,12.0
8.1655,27.6229,18.5783,80.5867,85.3256,1.68977,1.70862,90.0,12.0
13.1897,24.0173,17.7984,62.4199,21.1822,1.07528,1.07532,90.0,12.0
19.6769,24.3628,15.8671,29.8905,117.711,2.89162,3.04595,90.0,12.0
18.5528,33.8775,16.465,17.0903,10.8937,1.69922,1.69772,90.0,12.0
15.1213,41.5964,12.2149,0.218627,73.9645,5.45455,5.75292,90.0,12.0
12.2239,13.7566,17.9341,97.3202,31.2268,0.682804,0.684292,90.0,12.0
17.409,18.925,15.4286,57.1642,13.8474,0.996424,0.99608,90.0,12.0
3.91107,28.9269,12.9769,18.351,58.6742,2.15951,2.23364,90.0,12.0
18.9029,11.5545,13.0185,20.3409,59.6131,1.55051,1.58898,90.0,12.0
16.3787,18.9102,21.6194,76.2913,23.768,0.891278,0.892009,90.0,12.0
18.3927,26.6874,13.1148,10.3457,85.2282,3.36836,3.52728,90.0,12.0
14.6496,22.6636,12.0838,2.16948,5.82179,1.34341,1.34129,90.0,12.0
11.8894,37.2209,18.4296,82.2877,54.251,1.96189,1.9611,90.0,12.0
18.4232,44.7094,20.1695,65.1951,103.108,3.73806,3.84537,90.0,12.0
1.98688,31.8999,15.9889,6.05767,49.3896,2.01091,2.07462,90.0,12.0
3.87482,41.8779,12.0268,1.23638,110.048,6.40988,8.05555,90.0,12.0
8.27169,39.4641,19.1906,0.99212,73.6367,3.45249,3.53427,90.0,12.0
2.69002,39.009,15.6757,96.3786,79.8871,2.25973,2.26013,90.0,12.0
10.8029,15.5935,20.8199,34.4028,99.5891,1.32182,1.36304,90.0,12.0
14.7427,42.1265,12.178,54.1236,70.9411,3.52706,3.61936,90.0,12.0
5.99507,14.6315,12.3467,97.4961,68.7781,0.875801,0.874649,90.0,12.0
17.0375,15.3907,12.9179,97.1173,49.1185,1.07047,1.07011,90.0,12.0
4.1053,28.9281,17.6976,29.0063,23.7478,1.15882,1.15994,90.0,12.0
15.4099,18.8487,12.959,67.8064,49.145,1.33686,1.33723,90.0,12.0
13.412,33.2519,20.7662,67.0645,21.2071,1.38192,1.38636,90.0,12.0
12.4481,32.3658,18.517,17.5127,62.0969,2.3826,2.44757,90.0,12.0
13.6116,24.9907,18.9085,13.944,24.1293,1.29538,1.29703,90.0,12.0
12.7346,31.756,15.5672,12.5596,77.0771,3.05039,3.18181,90.0,12.0
1.09317,19.7706,21.9003,99.1255,89.0805,0.949884,0.950032,90.0,12.0
18.184,10.8502,20.1904,58.6052,68.4165,0.961784,0.971221,90.0,12.0
15.7083,39.1709,14.7161,17.7735,117.274,5.07028,5.37816,90.0,12.0
1.01367,28.6811,14.8553,48.4253,44.3428,1.31352,1.31363,90.0,12.0
6.43309,42.2043,14.2904,51.2044,32.0276,2.05155,2.05178,90.0,12.0
8.63561,27.1475,15.5561,92.8084,12.8081,1.00142,0.99879,90.0,12.0
4.60198,40.8981,16.9971,29.0206,58.2601,2.66529,2.70882,90.0,12.0
0.861873,30.0577,18.714,11.9014,10.5789,1.01862,1.01928,90.0,12.0
11.5809,12.0994,13.7772,80.0405,8.60276,0.596495,0.59361,90.0,12.0
5.13108,24.371,17.4909,69.8361,119.794,1.84707,1.92655,90.0,12.0
19.32,28.1942,19.2969,92.849,23.2146,1.26792,1.2691,90.0,12.0
12.4124,26.4313,13.6876,77.4376,30.3819,1.27901,1.27891,90.0,12.0
7.27068,36.8643,16.1976,73.445,116.575,3.00982,3.13782,90.0,12.0
8.40976,13.9993,21.0834,42.6836,47.3757,0.760383,0.769211,90.0,12.0
3.50518,21.5767,21.8435,58.2945,41.8519,0.868817,0.86895,90.0,12.0
16.6962,15.4605,21.1224,70.231,25.2244,0.805696,0.804752,90.0,12.0
19.3531,24.5572,13.3357,5.85618,85.7343,3.27541,3.42103,90.0,12.0
14.3457,32.9852,18.6834,67.3198,17.655,1.40555,1.40943,90.0,12.0
13.1005,10.0225,18.9672,26.9919,48.1474,0.838999,0.844732,90.0,12.0
7.95973,18.6882,14.6653,11.4387,55.7342,1.52865,1.55729,90.0,12.0
19.7731,12.0025,20.8305,31.4532,94.4946,1.31222,1.34859,90.0,12.0
2.23679,37.7194,20.5162,51.551,118.388,2.98669,3.11052,90.0,12.0
15.4236,33.1419,13.1333,11.604,54.5898,3.09399,3.19644,90.0,12.0
17.1623,15.278,13.758,68.1137,43.0541,1.12371,1.12441,90.0,12.0
2.36116,21.3332,15.6804,35.6593,119.725,1.92365,2.02195,90.0,12.0
1.89026,16.652,20.3721,89.5649,113.861,0.99545,1.02305,90.0,12.0
3.52605,21.1113,13.8522,70.1957,68.1895,1.2064,1.21697,90.0,12.0
0.725058,20.6325,14.8847,32.207,105.919,1.73264,1.82616,90.0,12.0
8.96378,15.8294,16.781,48.1174,73.4409,1.15235,1.17274,90.0,12.0
15.6029,37.3754,15.7798,77.1263,49.2994,2.13216,2.13171,90.0,12.0
16.5684,44.9222,15.9518,54.991,51.6447,2.95015,2.94619,90.0,12.0
16.9779,19.9616,16.1669,50.66,75.7618,1.68126,1.72076,90.0,12.0
0.0487678,44.9779,15.5761,94.6207,59.0776,2.27146,2.27032,90.0,12.0
7.01111,18.579,18.505,62.5148,68.8627,1.08481,1.09815,90.0,12.0
12.1201,11.2026,17.7494,96.3234,8.04581,0.521875,0.520777,90.0,12.0
5.15497,12.7615,18.2294,96.4811,10.4129,0.450393,0.450222,90.0,12.0
4.24505,33.9762,19.5089,1.33264,58.9284,2.29207,2.36764,90.0,12.0
2.37408,19.3647,15.8456,61.1928,95.1452,1.29656,1.33807,90.0,12.0
14.456,43.4392,21.2585,73.3161,31.0602,2.00097,2.00293,90.0,12.0
14.7834,33.1874,21.2412,72.2294,5.24045,1.28051,1.28107,90.0,12.0
5.08583,14.4982,15.2378,30.7144,110.818,1.39878,1.46541,90.0,12.0
11.9608,30.6074,17.5982,73.5601,29.0297,1.35277,1.35328,90.0,12.0
5.16472,17.714,20.3229,62.8221,66.7051,0.930299,0.935213,90.0,12.0
6.97495,18.2428,13.5599,98.4171,119.093,1.38337,1.42724,90.0,12.0
10.9931,27.1086,20.2619,43.7974,2.80215,1.01228,1.00976,90.0,12.0
4.27704,22.1835,19.5117,98.0799,99.811,1.27851,1.2958,90.0,12.0
9.47616,15.7626,17.8011,2.66011,97.4185,1.69881,1.77688,90.0,12.0
12.0435,22.8416,13.2154,40.1112,103.779,2.36186,2.48858,90.0,12.0
8.87608,22.3407,15.094,89.156,39.2608,1.03401,1.03422,90.0,12.0
10.6234,42.2529,20.617,81.3978,61.256,2.29221,2.29012,90.0,12.0
18.5876,15.1268,16.4297,87.0937,52.6769,1.05729,1.05767,90.0,12.0
18.8695,12.0632,16.8387,20.188,57.8554,1.32235,1.34249,90.0,12.0
2.62877,34.9851,18.2374,57.3546,7.54407,1.16034,1.16513,90.0,12.0
18.8164,18.774,12.1565,12.1668,44.2859,2.05233,2.10081,90.0,12.0
7.28208,31.5391,12.0795,52.2224,107.463,2.98455,3.15704,90.0,12.0
9.79997,44.68,17.4993,54.9003,90.246,3.57466,3.70165,90.0,12.0
17.4562,38.4777,17.8754,71.9281,30.0162,1.86356,1.86454,90.0,12.0
5.82428,28.0865,19.1124,4.44347,87.6327,2.41807,2.54353,90.0,12.0
9.6596,44.5842,16.1423,20.0504,92.5652,4.60409,4.87141,90.0,12.0
3.09394,40.3003,17.8554,28.8115,32.3374,1.84006,1.83812,90.0,12.0
0.694312,38.8477,18.0133,37.963,39.2171,1.75078,1.75006,90.0,12.0
19.5234,43.9792,16.7564,10.9492,15.6364,2.37448,2.37407,90.0,12.0
4.75808,24.6589,12.1503,67.9111,56.916,1.39621,1.39195,90.0,12.0
15.3915,22.3839,13.0157,50.0871,4.56379,1.05424,1.05609,90.0,12.0
1.74373,41.4749,18.2182,72.9007,42.0201,1.82388,1.82732,90.0,12.0
2.22949,13.1126,13.2923,91.6052,5.61593,0.400262,0.397836,90.0,12.0
11.0773,34.7439,16.0183,56.4863,114.735,3.14598,3.30803,90.0,12.0
17.0849,27.6337,18.4003,72.1083,108.702,2.25333,2.32369,90.0,12.0
13.3632,15.7253,15.8761,66.5375,64.8229,1.15533,1.1676,90.0,12.0
17.1912,31.6517,17.3965,11.4703,51.5394,2.46184,2.51696,90.0,12.0
2.47754,38.8646,17.8847,37.7332,112.209,3.44103,3.60136,90.0,12.0
1.03848,28.6991,18.7484,1.84582,83.3099,2.29854,2.4009,90.0,12.0
10.7741,29.2083,15.9139,30.4737,106.493,2.89079,3.01376,90.0,12.0
10.6712,19.9474,15.2776,65.6167,68.6393,1.35566,1.36138,90.0,12.0
2.40931,20.44,17.954,55.7118,74.044,1.13572,1.16138,90.0,12.0
1.40369,11.4615,17.2708,14.6255,2.39122,0.365409,0.362849,90.0,12.0
1.28147,44.9907,16.8421,47.7322,25.759,1.91292,1.91885,90.0,12.0
6.91406,11.062,18.4796,91.5392,104.518,0.77992,0.790549,90.0,12.0
8.46422,41.1951,13.5138,67.1286,11.1096,1.6368,1.6368,90.0,12.0
7.72207,22.0546,17.8793,53.2716,104.903,1.72131,1.77689,90.0,12.0
5.2094,23.5524,13.1869,55.5751,8.62946,0.834638,0.838839,90.0,12.0
15.4336,27.6476,18.2676,40.5572,95.6643,2.38963,2.4613,90.0,12.0
6.02125,22.5737,16.5622,38.4482,119.869,2.08175,2.19006,90.0,12.0
18.337,31.1907,21.8737,14.2938,117.137,3.20673,3.36545,90.0,12.0
5.9678,25.2642,18.7854,67.6103,52.9274,1.21358,1.21279,90.0,12.0
10.8959,36.9818,18.3945,83.7382,43.5348,1.7568,1.75746,90.0,12.0
3.81331,39.5623,16.4773,60.9615,12.6309,1.43778,1.44076,90.0,12.0
6.95175,19.3525,21.3624,9.04926,22.7351,0.847062,0.847052,90.0,12.0
10.4142,21.277,18.0076,71.8119,93.2673,1.50309,1.53934,90.0,12.0
8.95526,34.0718,13.9428,17.8857,4.80165,1.38389,1.39032,90.0,12.0
11.1238,23.591,16.0015,31.5304,71.3862,1.86853,1.92136,90.0,12.0
17.5374,14.4597,19.9884,13.3742,101.74,1.65664,1.70933,90.0,12.0
18.9692,41.9823,16.4993,68.7638,57.5152,2.74254,2.73708,90.0,12.0
18.4853,20.201,16.9862,33.9857,66.2835,1.74748,1.782,90.0,12.0
17.0612,22.8869,14.1139,91.1791,46.9038,1.36066,1.36017,90.0,12.0
2.56405,38.3281,17.6453,94.9072,66.8491,1.93059,1.93046,90.0,12.0
1.26727,16.1891,12.6561,48.0743,106.386,1.32671,1.38458,90.0,12.0
7.52795,12.1025,16.3282,35.4679,29.6303,0.657167,0.658202,90.0,12.0
12.8176,35.0034,16.013,64.4749,116.595,3.1306,3.29264,90.0,12.0
17.9567,17.2096,14.6278,9.9743,79.7647,2.14584,2.22812,90.0,12.0
7.82489,36.311,21.3306,33.4983,86.4211,2.61342,2.70929,90.0,12.0
14.3975,17.5039,13.8582,80.7583,56.2676,1.20331,1.20336,90.0,12.0
5.18833,18.9822,21.1906,53.638,63.6093,0.98052,0.989809,90.0,12.0
16.6498,26.5504,12.7094,76.3274,62.236,1.90519,1.89955,90.0,12.0
12.7744,35.6384,21.5483,7.14354,46.171,2.17545,2.23144,90.0,12.0
16.6839,16.6573,20.5923,30.3281,82.6498,1.46895,1.50758,90.0,12.0
8.17813,32.1222,20.4944,47.0561,35.4175,1.43571,1.43596,90.0,12.0
19.5335,18.5589,17.7035,50.6343,92.0571,1.73786,1.77101,90.0,12.0
16.7067,19.4387,15.7955,94.3909,105.342,1.59641,1.61246,90.0,12.0
19.4664,13.3588,18.3226,56.1781,50.0422,1.05478,1.06354,90.0,12.0
12.7115,30.6658,20.6084,39.3191,29.7463,1.4371,1.43726,90.0,12.0
9.81638,19.3946,14.5349,13.4577,0.918644,0.851395,0.850414,90.0,12.0
16.8037,25.3653,21.8515,5.69918,30.9315,1.46681,1.48018,90.0,12.0
0.12516,24.4789,15.6574,82.0855,39.4326,0.900226,0.901065,90.0,12.0
16.2244,29.4208,16.6876,28.8611,17.6207,1.47566,1.47529,90.0,12.0
4.85344,38.3603,17.9331,90.8281,29.2737,1.50901,1.50887,90.0,12.0
2.14142,10.9877,14.4014,43.4879,62.3501,0.659149,0.671744,90.0,12.0
14.3519,18.6506,15.3624,40.7812,58.5834,1.46785,1.48994,90.0,12.0
14.9381,41.9937,20.5305,12.6148,87.7264,3.87598,4.0426,90.0,12.0
11.5991,16.3369,14.9441,79.9874,52.0671,1.00066,1.00134,90.0,12.0
4.46236,36.4893,15.0816,70.3432,67.9191,2.15362,2.16794,90.0,12.0
12.1028,38.9443,14.6792,36.4275,82.895,3.48683,3.61625,90.0,12.0
8.0617,21.9027,20.8639,54.4323,113.156,1.66028,1.71907,90.0,12.0
4.8985,17.0209,16.1798,63.5898,80.2201,1.08413,1.10317,90.0,12.0
3.90489,24.4932,17.5912,33.2117,112.304,2.09899,2.22773,90.0,12.0
4.34584,15.3015,12.8757,31.2601,15.2738,0.643998,0.644141,90.0,12.0
6.42247,35.6096,14.7791,29.5818,5.32806,1.34478,1.35182,90.0,12.0
16.5545,29.99,15.1763,15.2873,106.904,3.61556,3.81976,90.0,12.0
5.62229,11.2983,17.0761,52.5167,37.7203,0.568855,0.569763,90.0,12.0
11.8263,23.9814,14.0124,83.5645,50.9739,1.36711,1.36725,90.0,12.0
0.86769,15.6739,19.6393,5.88293,77.2058,1.06272,1.10496,90.0,12.0
8.5874,20.1404,20.936,70.2499,17.386,0.778026,0.781865,90.0,12.0
13.1696,19.9946,15.6936,2.93611,39.5565,1.60388,1.63309,90.0,12.0
18.7644,21.1576,20.2998,72.0088,54.5109,1.28394,1.28519,90.0,12.0
2.39715,21.2367,20.0273,40.5995,60.3345,1.05581,1.08133,90.0,12.0
9.19688,21.8566,15.6858,23.5921,85.6932,1.97313,2.05723,90.0,12.0
8.24616,21.0396,18.6074,86.7708,22.5581,0.818111,0.817146,90.0,12.0
9.40503,42.7662,19.0486,88.1861,20.5639,1.71705,1.71611,90.0,12.0
3.58506,40.226,15.2499,86.9704,30.63,1.62526,1.62459,90.0,12.0
11.9347,33.9261,14.1457,75.8501,16.2181,1.40981,1.4098,90.0,12.0
9.74753,12.4007,20.1138,23.1468,96.3944,1.14298,1.17936,90.0,12.0
11.2964,27.6101,18.3718,44.9452,45.7686,1.49746,1.50899,90.0,12.0
13.1576,42.8938,16.9772,16.1999,78.8066,4.0569,4.19948,90.0,12.0
6.51592,20.73,20.4147,45.556,46.7043,1.00078,1.00064,90.0,12.0
1.5279,11.6903,14.0727,11.2715,117.811,1.28033,1.35829,90.0,12.0
4.27473,39.0514,13.9153,4.95488,6.68957,1.52284,1.52786,90.0,12.0
12.4054,32.7595,21.1693,61.4938,35.6295,1.49738,1.49753,90.0,12.0
0.236464,43.1834,20.2054,85.3763,48.8053,1.90599,1.90896,90.0,12.0
12.575,43.9686,13.2806,8.73831,108.285,6.2536,6.68678,90.0,12.0
16.3687,32.3101,15.8995,79.9185,111.994,2.718,2.81809,90.0,12.0
14.4153,36.5664,20.9917,37.9486,38.8461,1.88766,1.88872,90.0,12.0
9.33049,35.5615,19.4826,69.5691,16.4998,1.36413,1.36861,90.0,12.0
12.9067,21.2251,19.2348,51.8366,28.9555,1.03404,1.03407,90.0,12.0
4.99619,17.8457,14.5633,81.2211,63.4828,0.97454,0.973079,90.0,12.0
10.0516,39.7847,19.6835,8.69028,105.073,4.07608,4.32949,90.0,12.0
6.45847,12.6756,20.139,38.4114,61.949,0.780966,0.792225,90.0,12.0
6.39016,19.8952,18.7793,11.0253,28.8805,0.941277,0.948576,90.0,12.0
12.5952,30.3637,17.1553,97.7388,119.936,2.30507,2.36186,90.0,12.0
11.0266,18.0414,21.0182,42.4936,70.8581,1.20991,1.2326,90.0,12.0
0.143141,17.1662,12.5547,21.7848,75.6126,1.30559,1.36768,90.0,12.0
0.194938,17.4625,15.7654,78.7162,35.7309,0.61413,0.615108,90.0,12.0
10.1383,33.5033,21.8751,78.0963,28.1577,1.35393,1.3518,90.0,12.0
19.6424,14.9332,13.5907,22.151,9.32455,1.07179,1.07377,90.0,12.0
8.06773,39.5984,21.2283,41.16,100.401,3.10585,3.22558,90.0,12.0
17.138,12.3831,19.1752,5.46108,73.0207,1.39239,1.43198,90.0,12.0
5.73838,27.6806,15.297,51.7394,70.6287,1.77871,1.81899,90.0,12.0
11.6634,30.4756,16.4014,78.7538,23.1318,1.28492,1.28885,90.0,12.0
0.970204,20.2965,17.0746,33.6229,92.3579,1.44313,1.49725,90.0,12.0
19.687,25.7584,15.1896,61.0413,34.2275,1.51881,1.52078,90.0,12.0
4.90057,22.9907,16.6582,82.6833,65.0534,1.18152,1.17948,90.0,12.0
10.9087,17.8006,20.1282,33.2951,75.5613,1.31247,1.35011,90.0,12.0
7.84628,36.2,14.9982,76.7453,18.6683,1.41638,1.41727,90.0,12.0
13.0853,25.0346,20.5631,19.6064,46.9322,1.5282,1.55658,90.0,12.0
3.39354,13.78,18.3434,20.4781,18.443,0.541304,0.540623,90.0,12.0
6.18818,32.9767,19.2022,87.387,24.5362,1.23173,1.23528,90.0,12.0
2.76189,38.018,20.4363,93.427,38.2513,1.49978,1.50806,90.0,12.0
6.05959,23.3926,13.5708,38.847,106.179,2.20172,2.30507,90.0,12.0
1.92749,19.7364,16.2006,30.5923,103.975,1.6236,1.71144,90.0,12.0
14.3804,24.2142,19.1119,87.7432,22.422,1.03731,1.03754,90.0,12.0
16.7243,37.7341,13.3609,71.3307,14.9488,1.70774,1.71307,90.0,12.0
17.4812,32.7362,12.3621,29.6083,109.855,4.10211,4.35357,90.0,12.0
6.3507,40.7715,14.607,68.5289,102.715,3.33245,3.44556,90.0,12.0
12.6092,29.5907,15.8377,41.2311,33.4855,1.5754,1.57456,90.0,12.0
3.06933,18.0887,14.399,75.9219,67.3772,0.979397,0.981144,90.0,12.0
13.7701,23.706,14.2795,61.7253,27.3772,1.22323,1.22336,90.0,12.0
4.08328,11.7705,17.3265,61.8807,26.4017,0.479514,0.479667,90.0,12.0
13.7222,40.7895,18.4817,7.41108,87.3238,4.08,4.2906,90.0,12.0
0.741927,36.3042,12.1825,85.7563,7.56393,1.13086,1.13747,90.0,12.0
17.2205,24.156,15.7477,40.5238,5.72446,1.144,1.14429,90.0,12.0
4.54352,20.7204,18.2971,57.413,19.3814,0.7506,0.753506,90.0,12.0
11.7776,22.4911,19.6955,87.658,88.5659,1.43868,1.44864,90.0,12.0
8.60156,11.4288,18.3685,60.0593,79.6139,0.838372,0.848333,90.0,12.0
15.7994,42.9174,18.1969,46.642,94.2571,3.73983,3.85464,90.0,12.0
12.3231,33.2769,14.7813,13.0116,85.7835,3.49505,3.64311,90.0,12.0
15.2734,15.918,14.13,13.5276,23.5921,1.21774,1.22453,90.0,12.0
1.36454,11.3972,13.6549,74.8863,35.4832,0.441049,0.44156,90.0,12.0
18.5732,37.834,15.7881,59.5598,57.4254,2.57052,2.56995,90.0,12.0
10.4849,44.736,14.1267,69.8157,90.5224,3.66209,3.78566,90.0,12.0
2.57013,29.3798,16.1148,14.9328,51.443,1.77121,1.82821,90.0,12.0
10.3722,36.3737,17.2869,83.1365,39.1598,1.68188,1.68362,90.0,12.0
5.6813,33.0169,20.2553,0.615133,82.0295,2.7602,2.86167,90.0,12.0
13.7141,24.9621,19.8558,29.6306,38.7444,1.37294,1.39036,90.0,12.0
0.326039,33.947,17.6682,7.98401,91.54,2.9932,3.10233,90.0,12.0
8.25622,14.5627,14.6226,37.0112,102.89,1.43647,1.50661,90.0,12.0
13.8888,20.3882,18.0182,19.7569,33.9965,1.2679,1.27507,90.0,12.0
12.7641,12.023,18.2993,20.2766,94.0882,1.29132,1.34108,90.0,12.0
12.1443,10.8556,16.2768,63.4166,48.171,0.774237,0.777911,90.0,12.0
10.9236,44.4411,17.3022,42.1571,96.8596,4.01768,4.1674,90.0,12.0
2.17471,11.8095,16.4886,35.4547,19.5505,0.440419,0.439315,90.0,12.0
10.3863,35.2071,19.9838,8.20645,33.1783,1.83435,1.86415,90.0,12.0
18.41,32.6582,21.3092,22.2331,47.3841,2.04685,2.07514,90.0,12.0
8.73799,24.1494,13.3474,80.8482,30.1705,1.07946,1.07991,90.0,12.0
17.5967,10.2059,16.94,9.63526,54.6153,1.22105,1.24322,90.0,12.0
19.6529,18.6608,16.7598,63.0872,57.0889,1.39119,1.40311,90.0,12.0
5.61017,36.9747,21.3229,72.6003,85.8763,2.20559,2.26134,90.0,12.0
10.0595,17.1203,17.7588,51.0054,66.548,1.16075,1.17785,90.0,12.0
4.32984,33.2558,13.4594,59.9021,97.2342,2.6209,2.73062,90.0,12.0
13.1416,13.4314,14.2655,2.47916,8.56631,0.914235,0.911038,90.0,12.0
2.26409,32.7133,17.9625,63.7146,33.1195,1.28805,1.29052,90.0,12.0
12.6803,11.7072,20.925,39.9645,38.1454,0.733287,0.740145,90.0,12.0
5.36698,33.2097,17.2439,51.793,69.5226,2.02504,2.06879,90.0,12.0
18.8155,34.3803,19.1383,94.7943,41.5724,1.70458,1.70531,90.0,12.0
10.4932,43.3031,20.7683,98.276,72.7626,2.43954,2.43676,90.0,12.0
13.2339,13.0135,16.7923,1.56197,14.6081,0.886698,0.88735,90.0,12.0
1.5806,24.0715,16.188,71.9684,29.1128,0.865942,0.868822,90.0,12.0
16.3376,37.084,12.9481,24.1774,90.9481,4.22927,4.47155,90.0,12.0
3.83852,26.5716,17.0364,88.6228,23.3935,0.943177,0.942363,90.0,12.0
19.0324,41.3308,19.4245,47.5249,27.4152,2.08649,2.0866,90.0,12.0
14.8739,44.3041,20.2826,15.1915,78.395,3.86233,4.00405,90.0,12.0
6.79873,40.6321,12.4681,24.7872,32.9506,2.34927,2.37964,90.0,12.0
2.57826,39.9203,19.4648,35.0249,91.3591,3.01567,3.15137,90.0,12.0
12.8489,22.0188,15.0617,34.7418,57.2771,1.66218,1.69898,90.0,12.0
18.7085,39.9592,14.9366,11.8207,30.0688,2.71361,2.74073,90.0,12.0
7.86558,41.5689,17.9391,0.500229,2.50722,1.64417,1.63966,90.0,12.0
13.6757,12.3356,18.4685,97.6262,79.6361,0.896416,0.894618,90.0,12.0
11.0029,15.9368,12.3132,22.0788,82.373,1.8031,1.88211,90.0,12.0
19.3287,32.393,21.0231,19.3959,74.4714,2.62208,2.70437,90.0,12.0
0.738963,30.0847,20.0195,87.7185,60.5077,1.29483,1.29407,90.0,12.0
16.8738,13.32,19.935,23.2544,12.487,0.792306,0.78865,90.0,12.0
8.82023,33.7543,14.5858,14.3638,33.8072,1.99177,2.03244,90.0,12.0
9.13514,39.5714,16.9957,74.1525,64.864,2.3371,2.33431,90.0,12.0
15.9611,44.1665,16.3473,53.5927,64.8777,3.20096,3.24506,90.0,12.0
1.64518,42.6154,17.0174,65.4498,96.7847,3.12753,3.2297,90.0,12.0
15.1728,10.3271,19.5803,20.2289,64.2015,1.02713,1.04738,90.0,12.0
11.7202,22.9502,17.7422,61.5709,119.002,1.97749,2.05117,90.0,12.0
11.4096,30.6879,12.8715,0.0119755,82.6803,3.86721,4.00929,90.0,12.0
13.2386,10.2244,12.3848,45.6608,88.6148,1.23923,1.28457,90.0,12.0
17.935,26.5818,13.9981,92.4461,86.2729,2.02478,2.0239,90.0,12.0
1.00251,14.7996,15.4782,0.720644,7.98462,0.498048,0.501473,90.0,12.0
4.8561,21.4185,17.7531,65.8467,88.1343,1.3515,1.38309,90.0,12.0
9.0225,35.5976,17.4259,99.3627,1.70092,1.21974,1.22641,90.0,12.0
3.67958,22.8546,18.1537,24.8648,40.5497,1.07901,1.08715,90.0,12.0
3.61605,15.6392,20.8173,73.1675,52.245,0.684621,0.681544,90.0,12.0
17.1336,21.9685,19.7975,99.0809,114.128,1.66101,1.68387,90.0,12.0
4.94026,30.2371,17.2768,98.131,113.618,2.022,2.0805,90.0,12.0
0.386658,25.5328,15.2013,18.4657,10.3638,0.835989,0.834948,90.0,12.0
11.0234,36.8777,20.0859,83.2974,27.8142,1.5278,1.53241,90.0,12.0
6.47414,19.2461,15.3337,89.3254,58.9136,1.00201,1.0014,90.0,12.0
8.41872,35.2394,19.6064,77.1969,98.8465,2.37991,2.44138,90.0,12.0
8.70079,20.2773,16.6254,15.9858,99.1575,2.01227,2.11849,90.0,12.0
18.4062,14.2021,18.5158,58.8165,43.8475,0.998885,1.00025,90.0,12.0
10.5041,44.142,15.3208,44.9182,98.0423,4.17185,4.37451,90.0,12.0
0.111397,38.6918,21.295,59.8277,116.471,2.87296,2.94505,90.0,12.0
2.40731,12.5031,15.2318,0.552409,60.3503,0.969109,0.998385,90.0,12.0
2.49636,23.9989,18.5969,71.3791,13.8509,0.76994,0.771082,90.0,12.0
5.44077,27.2185,15.9753,72.5196,104.871,1.96595,2.03038,90.0,12.0
13.5412,27.8422,19.4098,85.8899,106.837,1.998,2.04069,90.0,12.0
17.8046,19.0394,17.3174,56.2046,73.5943,1.53688,1.5549,90.0,12.0
5.26984,31.8591,21.131,30.7836,58.7344,1.73919,1.77113,90.0,12.0
6.69747,23.5676,15.1562,3.50769,57.9837,1.92465,1.97448,90.0,12.0
5.83404,19.0758,19.9541,18.9847,60.6156,1.18136,1.21189,90.0,12.0
